131,12048.29027,25642.73813
132,11888.23829,25309.25897
133,11627.57611,24884.27841
134,11726.96733,24876.37656
135,12007.67527,25247.31894
136,11970.82585,25441.13202
137,12523.09318,26675.4913
138,13644.28795,29228.14522
139,13766.46191,29529.28392
140,13494.08717,28980.27254
141,13105.32987,28262.71658
142,12541.3637,27084.33593
143,11784.24867,25462.29787
144,10995.6353,23778.97293
145,10630.55116,22778.24927
146,10170.56124,21825.5157
147,9929.597927,21247.36953
148,9872.614265,21039.99963
149,9949.612076,21163.50217
150,10222.9297,21796.56082
151,10700.6901,22856.1099
152,11196.38074,23598.2858
153,11688.64089,24447.00882
154,12073.39692,25027.39392
155,12243.85812,25218.82679
156,12271.68825,24971.25881
157,12126.99028,24532.74639
158,11982.61486,24290.99535
159,11829.4965,24152.88487
160,11659.02713,24159.18337
161,12012.57257,25156.97997
162,12780.03526,27380.54233
163,12764.92072,27520.80461
164,12451.57471,26998.52806
165,12091.81245,26305.68247
166,11630.31366,25268.45423
167,10988.84162,23794.70321
168,10355.07429,22365.05237
169,10060.81452,21387.77638
170,9684.161659,20648.06612
171,9410.52509,20080.03916
172,9283.424512,19740.17892
173,9265.88908,19738.13281
174,9419.370665,20135.17312
175,9794.480186,20923.82906
176,10135.5481,21281.61912
177,10505.37561,21807.48074
178,10954.24376,22191.28314
179,11339.79857,22530.25205
180,11648.17106,22808.95541
181,11708.48015,22847.17999
182,11650.76062,22876.49615
183,11692.0839,23216.64056
184,11643.24368,23587.55242
185,11823.57853,24480.53383
186,12600.75535,26797.6246
187,12660.60198,27045.43531
188,12375.92354,26545.36506
189,11945.3092,25711.37285
190,11324.0766,24402.99522
191,10561.14008,22761.04511
192,9810.120181,21174.52852
193,9299.770477,20179.21279
194,9121.682496,19818.87718
195,9149.585023,19715.16388
196,9465.612212,20033.16957
197,9704.135758,20643.99051
198,9996.512576,21873.04626
199,10966.48206,24161.38805
200,11865.11637,26002.34107
201,11957.43553,26560.90548
202,12071.89986,26960.55606
203,11973.7179,26947.95356
204,11808.85124,26595.82654
205,11668.30086,26097.59828
206,11845.82412,25992.30617
207,12060.19824,26257.14
208,12155.8901,26271.42301
209,12589.03281,27036.7891
210,13498.70338,29368.25279
211,13615.24881,29638.88078
212,13328.31964,29038.19036
213,12884.88741,28136.06764
214,12179.45082,26545.52913
215,11244.70145,24419.09181
216,10401.49085,22670.77128
217,9919.069491,21624.40584
218,9808.804204,21133.06886
219,9949.287887,21033.85733
220,9916.970112,20992.6138
221,10157.48192,21519.93442
222,10532.91614,22675.1116
223,11272.91872,24930.06453
224,12246.61534,26596.1427
225,12453.12334,26946.37347
226,12688.89297,27178.45312
227,12811.4335,27289.86438
228,12717.13736,27150.724
229,12588.00243,26913.19574
230,12672.53498,26797.67314
231,12808.87939,26845.26719
232,12854.08488,27162.22755
233,13174.04991,28078.14183
234,13881.72331,30011.56272
235,13888.71122,30158.66098
236,13540.31951,29568.73689
237,13026.24463,28579.43174
238,12356.02127,26987.79013
239,11458.89044,25117.49026
240,10653.35833,23341.59156
241,10089.7583,22084.94573
242,9908.5148,21398.99198
243,9775.112024,21022.94145
244,9853.726096,21043.23779
245,9987.793843,21477.2886
246,10493.29331,22754.80615
247,11280.79125,24938.04344
248,12196.45341,26577.89823
249,12182.27227,26671.23466
250,11973.59684,26527.39846
251,11707.58666,26220.23646
252,11563.31481,25874.77426
253,11569.97475,25600.24241
254,11583.22555,25434.00945
255,11637.38969,25549.24866
256,11787.41912,25872.5709
257,12291.34218,26845.19894
258,13333.20424,29210.18365
259,13629.4212,29692.22542
260,13389.84884,29169.10809
261,13035.91331,28407.75197
262,12387.21413,27002.00366
263,11438.73027,24920.17066
264,10548.10075,23015.80277
265,10147.58381,22074.02243
266,10012.67406,21492.42468
267,9811.415556,20972.35785
268,9782.794699,20938.26384
269,10014.07624,21484.33796
270,10578.47276,22904.89655
271,11584.89297,25387.77902
272,12481.59128,27018.06514
273,12499.07826,27300.83313
274,12496.29147,27633.98186
275,12448.54889,27741.34002
276,12332.53588,27622.17292
277,12083.00943,27429.6432
278,11717.13302,27090.08138
279,11605.21387,26923.01301
280,11767.06166,27061.7771
281,12364.85689,27939.8953
282,13467.02457,30071.62036
283,13909.93302,30617.29533
284,13672.91191,30104.12201
285,13117.22401,29090.54169
286,12571.13329,27665.83492
287,11813.9808,25753.59444
288,10920.65295,23822.97256
289,10505.71244,22749.75079
290,10333.67324,22132.74853
291,10136.17776,21734.7507
292,10116.31133,21637.57256
293,10353.68445,22126.94997
294,10719.11399,23384.41428
295,12026.16053,26155.33974
296,12948.68926,27743.73731
297,12828.54764,27688.86497
298,12522.33294,27327.8189
299,12138.0758,26875.47973
300,11752.44798,26323.56224
301,11392.75318,25884.88401
302,11232.08288,25588.53757
303,11227.5233,25482.13082
304,11463.38511,25787.92218
305,12127.36585,26857.79342
306,13144.07349,29129.4356
307,13494.29393,29580.35074
308,13269.8946,29072.18451
309,12946.804,28370.22703
310,12452.2679,27184.09538
311,11761.67139,25553.29491
312,11047.03166,24017.91896
313,10304.82691,22642.12864
314,10053.66548,21944.33656
315,9994.379937,21618.12783
316,9909.106082,21364.31527
317,9986.932203,21481.19677
318,10225.34492,22041.0353
319,10506.69751,22857.36617
320,10998.31893,23463.5637
321,11268.79198,23797.85374
322,11192.24347,23527.5185
323,10956.5336,23081.4463
324,10907.60161,22836.2158
325,10972.80661,22740.63627
326,11060.88026,22753.99711
327,11054.88476,22795.55325
328,10744.25719,22889.00287
329,11282.90166,24164.61749
330,12480.38992,26884.15508
331,12829.61075,27598.14098
332,12658.00904,27290.7968
333,12410.91642,26665.79814
334,12034.69489,25652.24428
335,11408.5697,24286.6064
336,10780.31641,22929.52912
337,10224.6902,21824.77867
338,9954.431626,21137.93449
339,9919.066845,20823.3356
340,9832.492989,20608.54008
341,9896.69414,20725.60726
342,10116.88546,21218.78183
343,10570.88537,22091.54383
344,11029.62583,22604.96757
345,11446.80663,23078.78072
346,11664.13947,23265.51768
347,11955.99317,23521.06989
348,11752.22512,23290.07445
349,11471.64686,22900.68903
350,11249.12183,22625.71166
351,11208.77922,22740.71091
352,10884.57025,22725.52867
353,11219.81536,23758.6794
354,12481.47154,26629.86203
355,12966.27006,27530.59368
356,12857.44115,27280.66225
357,12585.08695,26730.92342
358,12171.03502,25772.76834
359,11454.05238,24326.5852
360,10878.60699,22932.17078
361,10534.42455,22048.81342
362,10165.5372,21310.99706
363,10012.47687,20946.2913
364,10041.72811,20969.84706
365,10268.62666,21522.72659
366,10717.39134,22764.63234
367,11455.21265,24622.71041
368,12140.76258,25771.18306
369,12462.03137,26331.11604
370,12460.4062,26315.98265
371,12254.24849,25902.8692
372,11930.96244,25359.46803
373,11597.50975,24884.78283
374,11379.39364,24559.39389
375,11605.90474,24914.05229
376,11769.54737,25329.70755
377,12206.74632,26338.2665
378,13566.3521,29167.94698
379,14057.68265,30108.98834
380,13873.04776,29751.24303
381,13518.39538,28968.65357
382,12851.48892,27532.72477
383,11867.00532,25424.46503
384,11027.79872,23656.11324
385,10458.80466,22475.09731
386,10328.706,22025.55877
387,10289.76246,21852.46185
388,10324.40432,21885.48538
389,10573.38506,22487.37563
390,11109.50816,24045.15653
391,12480.90164,26877.42374
392,13307.34075,28190.29936
393,13238.3709,27918.90427
394,13064.72418,27342.6667
395,13327.57291,27249.76127
396,12896.5726,26503.49799
397,12560.29572,26024.13011
398,12426.53638,25823.78288
399,12471.4119,25989.16127
400,12461.06709,26242.00038
401,12613.85352,26978.2902
402,13853.86956,29643.40579
403,14250.5152,30426.4511
404,14056.85561,30107.70279
405,13635.17293,29304.75713
406,12934.40731,27801.40005
407,11932.01263,25628.23258
408,11091.46561,23900.94248
409,10705.2844,22966.08641
410,10412.42169,22259.67148
411,10188.3525,21822.1336
412,10177.03101,21749.31572
413,10430.28047,22364.3743
414,10790.31599,23694.6958
415,12018.73915,26340.72375
416,12979.00349,27895.99482
417,13059.91224,27851.76933
418,13318.72848,27744.35313
419,14079.94853,28120.40282
420,14109.86374,27905.14872
421,14154.26451,27909.78633
422,14122.57155,28033.71316
423,14058.40503,27956.1919
424,13678.05052,27692.42709
425,13804.78701,28571.97499
426,14470.13787,30667.70133
427,14565.59683,31003.24386
428,14121.60989,30279.35281
429,13535.17726,29181.00332
430,12690.56539,27411.78196
431,11772.47338,25340.09973
432,11188.92272,23768.33309
433,10667.36985,22609.36591
434,10597.32791,22080.3049
435,10398.47343,21696.21295
436,10371.68025,21665.73572
437,10352.13731,21970.48732
438,10552.40976,23082.34989
439,11835.89746,25887.98095
440,12755.66143,27548.93141
441,12681.79611,27533.47465
442,12593.08865,27322.53741
443,12303.96756,26734.1536
444,12058.99855,26090.44418
445,12019.62557,25916.32425
446,12164.02821,25935.69713
447,12151.249,25876.29853
448,11988.5483,25888.15241
449,12484.21478,26896.36005
450,13560.42752,29340.93731
451,13911.11141,30103.50163
452,13739.73584,29723.46326
453,13339.48385,28889.54449
454,12679.73043,27339.20006
455,11676.41694,25250.04684
456,11225.76389,23843.50619
457,10625.19248,22582.48916
458,10305.17227,21859.20475
459,10078.11326,21392.61918
460,10080.26824,21344.04622
461,10376.33086,21919.30501
462,10714.61389,23081.21373
463,11904.61173,25824.7169
464,12917.06802,27694.6191
465,13038.31207,28207.01215
466,12827.98526,28321.63418
467,12957.61063,28787.59322
468,12722.7719,28784.65178
469,12383.68923,28332.45577
470,12330.18909,27883.15319
471,12224.93168,27491.26657
472,12276.35069,27313.72382
473,12824.54191,28311.99224
474,13750.73608,30134.04374
475,13960.86404,30382.64965
476,13605.35459,29685.98204
477,13158.15729,28782.00716
478,12622.78589,27473.25218
479,12225.12184,26227.36747
480,11459.30749,24381.3923
481,10848.71854,23029.01424
482,10400.86903,22081.82889
483,10166.25589,21607.76495
484,10069.95171,21369.71256
485,10103.9925,21487.14979
486,10295.03991,22073.03942
487,10519.60101,22867.4363
488,10955.76871,23488.88181
489,11230.25204,23823.83862
490,11303.41809,23632.59397
491,11528.2489,23686.59563
492,11466.99742,23358.89968
493,11450.96839,23153.21964
494,11583.80012,23216.97805
495,11740.68347,23502.54694
496,11618.27924,23594.96438
497,11823.35144,24564.79391
498,12717.807,27010.196
499,12915.91985,27642.40928
500,12681.36401,27264.04488
501,12472.91741,26780.15352
502,12013.15544,25806.40799
503,11454.00251,24506.26278
504,10981.60482,23212.36908
505,10776.77803,22405.07593
506,10194.24561,21419.3155
507,10125.70228,21045.68492
508,10069.80874,20846.31848
509,10123.75492,20922.87059
510,10271.25782,21329.78608
511,10552.59787,21979.46051
512,10980.58819,22676.73176
513,11444.07779,23660.31671
514,11638.40436,24359.06323
515,11549.3008,24653.83741
516,11317.77885,24704.89132
517,11383.50863,25080.56798
518,11679.49863,25549.80322
519,11923.52542,25825.34115
520,11832.59631,25923.86971
521,12122.81196,26624.56852
522,13056.67163,28521.36442
523,13389.4163,28985.39263
524,13179.39447,28562.75232
525,12745.7563,27615.22323
526,12203.94725,26273.31618
527,11481.88548,24617.38648
528,10870.75244,23085.41052
529,10309.85988,21871.97465
530,9994.898859,21166.3505
531,9851.956607,20873.24155
532,9932.871249,20954.06582
533,10225.25651,21605.30492
534,10649.73599,22972.4779
535,11947.77197,25800.2498
536,12894.13696,27393.27498
537,12889.15763,27741.11674
538,12678.03395,27673.60081
539,12487.47681,27523.80126
540,12673.28568,27533.58086
541,12440.43022,27301.99495
542,12259.17088,26881.49008
543,12177.94113,26595.47095
544,12335.2051,26815.59308
545,12665.64965,27654.08152
546,13815.74738,30262.84078
547,14336.01654,31291.3563
548,14156.63836,30878.33846
549,13772.89212,30082.61586
550,13025.36803,28410.66217
551,12005.7282,26293.75225
552,11203.77365,24409.77381
553,10892.65638,23550.06025
554,10580.05101,22806.45918
555,10402.4637,22391.52743
556,10444.11598,22373.54666
557,10740.8509,23072.56861
558,11406.27552,24749.07223
559,12424.31579,27387.41405
560,13249.35117,28777.44942
561,12937.52948,28291.38258
562,12541.52338,27523.55547
563,12335.92576,26988.71529
564,11994.19991,26352.76877
565,11763.95595,25894.55619
566,11677.02535,25688.54806
567,11620.3745,25559.57749
568,11795.33328,25888.85063
569,12216.23095,26840.37185
570,13494.18005,29662.37428
571,14191.9567,30934.92279
572,14100.59863,30714.71651
573,13811.12406,30064.27884
574,13166.10424,28568.5653
575,12321.64128,26610.77784
576,11715.20666,25082.97619
577,11078.22454,23737.32144
578,10684.26494,22918.12357
579,10514.34422,22557.03072
580,10535.66605,22528.40206
581,10791.41819,23083.29058
582,11342.10803,24801.7869
583,12733.99611,27742.21249
584,13527.11675,29016.9868
585,13164.98418,28413.68594
586,12655.21692,27429.05275
587,12451.06459,26785.0487
588,12357.11607,26312.48223
589,12134.24214,25729.5411
590,12140.70609,25588.72826
591,12116.67419,25557.53594
592,11866.24124,25461.22159
593,12312.02746,26526.24243
594,13630.00032,29549.16963
595,14185.37093,30876.90426
596,14046.74219,30679.68626
597,13737.98049,30066.93428
598,13085.90553,28693.86624
599,12228.75937,26770.35849
600,11496.97843,24946.25735
601,10891.16298,23548.89736
602,10535.73554,22840.07705
603,10366.03007,22485.6847
604,10362.54185,22417.52924
605,10537.97929,23077.47813
606,11084.05926,24716.68358
607,12436.66824,27625.36711
608,13255.10382,28957.76702
609,13003.70179,28478.46928
610,12573.48014,27539.35896
611,12023.5435,26564.83361
612,11851.94709,25954.65554
613,11567.85218,25424.52164
614,11524.90909,25310.99911
615,11796.85515,25583.38986
616,11684.44966,25696.64349
617,12110.63628,26640.13399
618,13256.39053,29279.28773
619,13962.72565,30676.44166
620,13875.81532,30489.84543
621,13582.58202,29882.41642
622,12925.98743,28480.77334
623,11940.46077,26335.31819
624,11155.2435,24556.51465
625,10698.40054,23388.93482
626,10402.26328,22556.04128
627,10286.83275,22184.43518
628,10265.2132,22131.3597
629,10605.30847,22831.85267
630,11279.50932,24474.0031
631,12359.96666,27084.4253
632,13122.60709,28261.21273
633,12868.89812,27745.74237
634,12400.37979,26844.35663
635,12300.78208,26336.33143
636,12039.03889,25695.78795
637,11733.59198,25107.74149
638,11667.73133,24999.83054
639,11681.53087,25038.07764
640,11825.23824,25393.32014
641,11984.90332,26108.04612
642,12973.3791,28544.89343
643,13544.68728,29707.66764
644,13390.6436,29441.19958
645,13074.58358,28821.69487
646,12615.36388,27782.16516
647,11897.5695,26149.44823
648,11146.46933,24489.35136
649,10656.90651,23245.77844
650,10461.93818,22580.69824
651,10234.74543,22044.48861
652,10176.50556,21863.19361
653,10289.05953,22083.85476
654,10642.01244,22846.5292
655,11248.48848,24057.21898
656,11645.05519,24571.93925
657,11716.53884,24579.37433
658,11621.24891,24194.82382
659,11382.76688,23638.31437
660,10951.66983,22849.78835
661,10600.87935,22248.7657
662,10458.06275,21969.70305
663,10452.32549,22048.13459
664,10386.90482,22288.0235
665,10897.21672,23423.57927
666,12020.43167,25964.78629
667,12688.45306,27311.0216
668,12575.6422,27042.56069
669,12394.54394,26646.79024
670,12051.88959,25843.62866
671,11438.37685,24532.18314
672,10921.18282,23287.16121
673,10665.81941,22434.22285
674,10333.59145,21700.39086
675,10123.54528,21219.50768
676,10047.07516,21031.55523
677,10349.24104,21375.74806
678,10733.08784,22054.64406
679,11250.01473,23050.15439
680,11352.87327,23170.07179
681,11301.38267,23036.03665
682,11101.86373,22651.69431
683,11012.26918,22293.70789
684,10706.15096,21780.30261
685,10599.54853,21586.35573
686,10549.17672,21621.87478
687,10587.76998,21844.71774
688,10861.55902,22521.9717
689,11100.80294,23512.43908
690,12420.92641,26202.45263
691,13194.05127,27770.34015
692,13085.44182,27504.55977
693,12808.40352,26820.39447
694,12238.83208,25711.31291
695,11403.38898,24043.96968
696,10899.70821,22621.42629
697,10329.37564,21537.84693
698,10048.62326,20981.8764
699,9922.991025,20715.83929
700,9992.206164,20821.50576
701,10347.86129,21548.23108
702,11088.90306,23342.14327
703,12284.77199,26027.48753
704,13187.96368,27442.54881
705,12892.5139,27021.98085
706,12395.63729,26310.06181
707,11953.95799,25695.21771
708,11952.38125,25614.82533
709,11659.34657,25320.94544
710,11573.0183,25382.50498
711,11582.30064,25619.34734
712,11759.91746,26008.09793
713,12114.16273,26602.569
714,13155.25509,28662.48411
715,13949.23638,30003.73173
716,13755.63591,29494.75641
717,13405.34432,28614.74381
718,12705.46559,27127.19378
719,11706.15965,25006.16992
720,10889.73822,23188.64048
721,10605.86895,22249.38132
722,10303.50375,21533.96749
723,10100.44847,21136.55974
724,10136.07545,21186.92805
725,10441.29236,21863.91219
726,11193.91169,23573.87815
727,12360.82124,26206.37137
728,13200.44111,27537.37865
729,12854.83474,26949.13917
730,12551.13364,26486.92022
731,12329.35586,26044.05772
732,11958.29071,25510.70496
733,11810.32959,25270.74826
734,11877.77326,25457.24245
735,11842.6119,25578.65738
736,11999.1275,25956.78458
737,12298.3571,26669.44865
738,13329.45009,28716.72926
739,13981.37348,29878.12327
740,13795.30869,29449.47996
741,13408.39425,28682.03465
742,12734.25158,27218.66599
743,11737.90585,25142.70007
744,11000.02329,23398.97558
745,10567.94125,22330.22033
746,10259.61512,21660.64824
747,10068.28165,21240.17215
748,10064.24494,21222.11559
749,10366.61714,21922.12604
750,10929.10231,23468.30347
751,12077.79336,26091.08636
752,12940.20537,27503.22497
753,12889.09869,27216.70597
754,12855.46062,26720.05686
755,12990.55685,26637.13031
756,12755.52358,26164.55204
757,12661.63049,25945.36391
758,12685.87544,26011.71976
759,12611.75312,26109.04849
760,12623.92735,26317.09543
761,12844.46324,27007.30375
762,13696.37046,29108.60052
763,14096.27544,30075.87488
764,13902.59689,29648.92036
765,13531.94991,28831.50898
766,12784.72978,27256.875
767,11761.17557,25116.09543
768,11111.62637,23461.64146
769,10619.78161,22388.35666
770,10243.05207,21598.12399
771,10070.46324,21239.02908
772,9981.94759,21107.90483
773,10213.16501,21664.62564
774,10680.39006,23144.33047
775,11767.8342,25815.552
776,12579.49388,27130.41818
777,12462.23724,26916.71768
778,12381.04412,26645.60234
779,12326.87195,26315.50925
780,12181.08293,25911.8677
781,12312.17669,25918.58991
782,12282.81369,26047.19814
783,12342.88357,26178.50504
784,12439.25583,26396.45143
785,12646.16761,27019.52063
786,13384.83213,28976.47549
787,13751.8691,29897.00709
788,13548.94382,29451.70252
789,13160.34101,28636.17738
790,12494.21971,27131.69848
791,11588.99054,25132.40675
792,10796.80903,23257.10385
793,10441.19478,22214.17456
794,10050.64954,21415.6661
795,9793.014849,20927.76417
796,9804.108552,20867.1513
797,10104.52618,21471.13465
798,10590.77435,22833.18512
799,11589.69726,25262.6693
800,12360.42531,26610.2777
801,12254.68645,26719.82069
802,12034.35714,26534.94697
803,11821.38579,26385.69872
804,11866.08366,26286.45582
805,11907.69418,26092.51635
806,11728.39193,25942.67622
807,11686.51518,25851.4554
808,11819.37634,25917.73176
809,12189.1576,26578.2134
810,12937.9132,28380.10788
811,13292.87102,29167.52841
812,12965.49762,28464.88951
813,12509.4106,27585.29958
814,12019.59003,26395.66002
815,11399.238,24852.3835
816,10845.21717,23314.16481
817,10286.25942,22048.00994
818,9852.415949,21107.80562
819,9618.771861,20524.27854
820,9525.278541,20273.68585
821,9569.789632,20412.73915
822,9762.007303,20956.57147
823,9997.699109,21708.07473
824,10330.34357,22213.2665
825,10594.7994,22750.74499
826,10753.36902,22812.6673
827,10607.86673,22605.24111
828,10693.89218,22535.87363
829,10824.36077,22377.91703
830,11067.25046,22533.16516
831,11066.88722,22636.76797
832,11202.56463,23052.87617
833,11245.52268,23600.60491
834,11911.19766,25622.22776
835,12499.83611,26961.24045
836,12332.45785,26620.69471
837,12047.56493,26138.35357
838,11635.09176,25218.45345
839,11059.07418,23841.0009
840,10422.42627,22372.98356
841,10148.9798,21462.63663
842,9757.860448,20728.25141
843,9524.483997,20242.92813
844,9430.168198,19996.81732
845,9463.104531,20073.69805
846,9680.883127,20526.45599
847,10096.45957,21316.18449
848,10466.93762,21791.53818
849,10868.14695,22651.61399
850,11115.86527,23371.00065
851,11043.22881,23484.23693
852,10955.79737,23259.95267
853,11058.80963,23463.61186
854,10981.13453,23498.78373
855,10842.88759,23454.54699
856,11025.92029,23792.33287
857,11399.32898,24381.58555
858,12090.85802,26057.38773
859,12446.78402,26921.41516
860,12349.09731,26817.63817
861,12339.24281,26662.916
862,11752.81837,25356.11002
863,11021.10025,23621.15712
864,10440.34787,22171.18598
865,9975.163398,21095.88476
866,9612.944703,20470.54966
867,9518.876402,20226.66189
868,9532.223791,20311.67832
869,9793.258362,20917.14697
870,10382.22679,22374.73033
871,11354.13015,24866.53011
872,12323.5913,26720.87096
873,12463.41263,27352.65965
874,12530.7092,27570.20221
875,12440.23363,27520.33412
876,12380.58348,27490.84828
877,12434.93808,27364.62985
878,12458.73384,27306.3745
879,12669.47874,27360.24889
880,12637.82839,27203.15125
881,12803.99186,27692.72242
882,13554.79434,29528.42134
883,13904.33366,30348.30143
884,13796.57374,29941.4795
885,13355.98527,28992.19379
886,12562.1523,27343.93366
887,11601.45734,25194.12218
888,10725.21908,23220.38715
889,10247.91982,21955.37357
890,10142.10894,21414.71718
891,9948.166893,21013.41057
892,9903.834543,20878.21966
893,10158.27494,21399.97424
894,10740.29514,22859.65936
895,11723.3699,25223.86599
896,12645.32126,26815.71101
897,12671.60016,27148.04799
898,12735.55188,27367.81638
899,12786.02091,27454.8158
900,12599.18525,27110.40722
901,12508.27944,26902.16288
902,12410.02067,26694.79824
903,12370.95268,26489.96459
904,12518.66939,26835.30079
905,12790.96978,27558.94422
906,13501.91722,29187.82484
907,13899.05893,30003.5209
908,13654.69845,29471.9532
909,13208.89662,28618.30955
910,12482.19919,26956.36905
911,11534.88304,24947.10538
912,10682.66506,23125.44784
913,10130.90164,21889.31369
914,10086.03085,21411.34868
915,9888.067248,20963.19079
916,9821.435471,20838.33316
917,10001.4293,21355.80199
918,10347.11915,22563.13413
919,11547.04134,25026.67417
920,12389.81391,26360.54507
921,12608.40269,26821.36182
922,12721.18259,26855.84651
923,12735.24766,26861.97656
924,12666.68757,26850.85738
925,12740.75584,26879.48491
926,12786.14047,26897.88245
927,12706.48617,26965.58347
928,12661.03981,27061.65424
929,12883.59501,27538.17909
930,13549.8039,29155.60326
931,13956.25316,30146.55174
932,13646.64704,29620.04117
933,13184.27389,28609.40765
934,12439.36673,26967.49777
935,11494.61779,24928.6433
936,10730.7376,23102.27248
937,10372.02577,22059.22142
938,9978.752787,21263.84858
939,9726.792339,20755.38441
940,9654.267408,20612.61394
941,9856.944634,21091.50917
942,10121.10509,22215.7289
943,11314.86246,24666.16743
944,12139.91328,25927.75637
945,12262.20359,26206.03029
946,12472.88978,26370.32441
947,12632.57021,26455.52194
948,12754.43229,26635.0086
949,12830.21454,26952.31623
950,12868.11104,27251.50177
951,12735.88106,27305.26071
952,12803.44685,27481.82823
953,13038.16524,27921.15254
954,13580.90136,29320.12241
955,13883.33436,30061.15374
956,13592.48645,29485.51048
957,13081.57395,28438.31723
958,12347.62889,26808.70364
959,11476.33106,24915.52852
960,10636.41503,22956.67748
961,10063.01234,21661.49117
962,10003.75379,21163.08367
963,9816.125056,20712.63466
964,10042.92436,20877.89587
965,9914.476321,21040.16868
966,10452.72199,22338.80358
967,11383.59179,24523.1935
968,12158.21859,25900.28824
969,12336.44987,26330.57367
970,12347.64981,26587.40682
971,12178.45137,26696.46658
972,11995.51445,26481.34647
973,11901.50295,26319.03442
974,12226.95058,26699.69239
975,12208.11966,26597.74177
976,11846.98037,26304.11134
977,11952.84983,26760.71084
978,12543.95243,28150.65901
979,13109.04788,28934.84715
980,12946.13222,28449.21879
981,12622.805,27690.27064
982,12154.66211,26465.77631
983,11436.86104,24807.40669
984,10716.04913,23105.0996
985,10317.04907,21949.79819
986,10062.0923,21179.4706
987,9788.533328,20573.00302
988,9780.331946,20375.70068
989,10031.15511,20728.83528
990,9956.850362,20969.82678
991,10253.94386,21771.79603
992,10554.81453,22232.41612
993,10679.5029,22943.79659
994,10538.32386,23232.62642
995,10247.9392,22996.15008
996,10026.47817,22632.79559
997,9889.879031,22282.34403
998,9905.528843,21946.46118
999,9894.911198,21788.11533
1000,10171.63796,22245.57429
1001,10749.30421,23360.74931
